Id,country,points,price,province,region,variety
3281,US,88,18,Oregon,Oregon,Rosa
3282,US,88,30,Oregon,Southern Oregon,Malbec
3283,US,88,18,Oregon,Rogue Valley,Viognier
3284,US,90,30,California,Paso Robles,Zinfandel
3285,US,90,34,California,Lodi,Zinfandel
3286,US,90,40,Oregon,Ribbon Ridge,Pinot Noir
3287,US,90,24,California,Lodi,Zinfandel
3288,US,90,30,California,Russian River Valley,Chardonnay
3289,US,90,40,Oregon,Willamette Valley,Pinot Noir
3290,US,90,32,California,Santa Lucia Highlands,Pinot Noir
3291,US,90,20,California,Monterey,Albariato
3292,US,90,32,California,Marin County,Pinot Noir
3293,US,90,28,California,Napa Valley,Zinfandel
3294,US,90,14,California,Sonoma County,Rosa
3295,US,87,20,California,Central Coast,Pinot Noir
3296,US,87,45,Virginia,Virginia,Tannat
3297,US,87,22,Virginia,Virginia,Cabernet Franc
3298,US,87,20,California,Alexander Valley,Petite Sirah
3299,US,87,27,California,Russian River Valley,Pinot Noir
3300,US,87,14,California,California,Pinot Noir
3301,US,87,25,California,Dry Creek Valley,Rosa
3302,US,87,21,California,Happy Canyon of Santa Barbara,Sauvignon Blanc
3303,US,87,16,California,Central Coast,Pinot Noir
3304,US,87,38,California,Anderson Valley,Pinot Noir
3305,US,87,21,Arizona,Arizona,Chenin Blanc
3306,US,87,65,Oregon,Willamette Valley,Pinot Noir
3307,US,87,24,California,Amador County,Zinfandel
3308,US,87,35,California,Sonoma County,Cabernet Sauvignon
3309,US,87,45,California,Santa Lucia Highlands,Chardonnay
3310,US,87,32,Virginia,Virginia,Merlot
3311,US,91,60,California,Santa Cruz Mountains,Cabernet Sauvignon
3312,US,91,48,Washington,Yakima Valley,Bordeaux-style Red Blend
3313,US,91,38,California,Ballard Canyon,Syrah
3314,US,91,42,California,Paso Robles,Syrah
3315,US,91,19,Washington,Yakima Valley,Red Blend
3316,US,91,54,California,Paso Robles,Syrah
3317,US,91,32,California,Dry Creek Valley,Grenache
3318,US,91,35,California,Sonoma Coast,Syrah
3319,US,91,60,Washington,Red Mountain,Bordeaux-style Red Blend
3320,US,91,49,California,Santa Barbara County,Syrah
3321,US,91,14,California,North Coast,Sauvignon Blanc
3322,US,91,27,Washington,Rattlesnake Hills,Malbec
3323,US,91,25,Washington,Columbia Valley (WA),Chardonnay
3324,US,91,54,California,Paso Robles,Red Blend
3325,US,90,28,California,Pine Mountain-Cloverdale Peak,Carignane
3326,US,90,35,California,Dry Creek Valley,Rhane-style Red Blend
3327,US,90,65,California,Napa Valley,Merlot
3328,US,90,29,California,Rutherford,Sauvignon Blanc
3329,US,90,48,Oregon,Dundee Hills,Pinot Noir
3330,US,90,28,Oregon,Eola-Amity Hills,Chardonnay
3331,US,90,36,California,Napa Valley,Syrah
3332,US,90,60,California,Paso Robles Willow Creek District,Syrah
3333,US,90,70,California,Sonoma Coast,Pinot Noir
3334,US,90,55,California,Oak Knoll District,Syrah
3335,US,92,85,California,Napa Valley,Cabernet Sauvignon
3336,US,92,25,California,San Luis Obispo County,Pinot Noir
3337,US,92,40,California,Paso Robles Willow Creek District,Zinfandel
3338,US,92,62,Oregon,Willamette Valley,Pinot Noir
3339,US,92,29,California,Humboldt County,Pinot Noir
3340,US,92,49,California,Santa Maria Valley,Syrah
3341,US,92,32,Washington,Columbia Valley (WA),Red Blend
3342,US,92,140,California,Sonoma-Napa,Cabernet Sauvignon
3343,US,92,41,Washington,Walla Walla Valley (WA),Syrah
3344,US,92,40,California,Sta. Rita Hills,Sauvignon Blanc
3345,US,92,90,California,Sonoma Valley,Pinot Noir
3346,US,92,125,California,Napa Valley,Bordeaux-style Red Blend
3347,US,92,50,California,Amador County,Zinfandel
3348,US,92,45,California,Ballard Canyon,Zinfandel
3349,US,90,38,California,Dry Creek Valley,Zinfandel
3350,US,90,90,California,Atlas Peak,Cabernet Sauvignon
3351,US,90,32,California,Amador County,Barbera
3352,US,90,42,California,Lake County,Sauvignon Blanc
